datetime,open,high,low,close
2025-07-21T08:00:00.000000,119352.3,119496.2,117726.7,118304.1
2025-07-21T16:00:00.000000,118304.2,118381.0,116566.9,117330.2
2025-07-22T00:00:00.000000,117330.2,118554.9,115865.0,117959.5
2025-07-22T08:00:00.000000,117959.5,119582.3,117441.5,118899.8
2025-07-22T16:00:00.000000,118899.8,120300.1,118377.0,119993.7
2025-07-23T00:00:00.000000,119993.7,120146.5,118236.1,118327.0
2025-07-23T08:00:00.000000,118326.9,118687.1,117259.7,118531.0
2025-07-23T16:00:00.000000,118530.9,118725.3,117250.0,118713.5
2025-07-24T00:00:00.000000,118713.4,119265.4,117050.2,118368.0
2025-07-24T08:00:00.000000,118368.1,119469.9,117773.1,119074.1
2025-07-24T16:00:00.000000,119074.1,119376.9,118112.0,118294.3
2025-07-25T00:00:00.000000,118294.4,118410.8,114667.3,115288.8
2025-07-25T08:00:00.000000,115288.9,116759.6,114846.1,115687.4
2025-07-25T16:00:00.000000,115687.4,117615.3,115413.1,117583.5
2025-07-26T00:00:00.000000,117583.4,117740.6,117114.2,117288.1
2025-07-26T08:00:00.000000,117288.0,118229.7,117288.0,118111.1
2025-07-26T16:00:00.000000,118111.1,118300.0,117846.1,117889.2
2025-07-27T00:00:00.000000,117889.3,118432.1,117800.8,118083.6
2025-07-27T08:00:00.000000,118083.5,118583.2,117822.2,118580.8
2025-07-27T16:00:00.000000,118580.9,119766.0,118580.8,119423.4
2025-07-28T00:00:00.000000,119423.5,119812.0,118742.0,118873.2
2025-07-28T08:00:00.000000,118873.1,119091.2,117900.0,118152.8
2025-07-28T16:00:00.000000,118152.9,118363.0,117388.0,118041.4
2025-07-29T00:00:00.000000,118041.5,119258.7,117406.3,118856.2
2025-07-29T08:00:00.000000,118856.2,119050.0,117218.7,117345.7
2025-07-29T16:00:00.000000,117345.7,118019.3,116923.0,117897.0
2025-07-30T00:00:00.000000,117897.1,118384.6,117363.0,118083.1
2025-07-30T08:00:00.000000,118083.2,118763.5,117291.6,117950.0
2025-07-30T16:00:00.000000,117949.9,117995.4,115700.0,117771.0
2025-07-31T00:00:00.000000,117771.1,118910.0,117713.5,118624.1
2025-07-31T08:00:00.000000,118624.0,118728.0,117783.3,118259.3
2025-07-31T16:00:00.000000,118259.4,118850.0,115373.9,115697.3
2025-08-01T00:00:00.000000,115697.3,116000.0,114239.0,115015.1
2025-08-01T08:00:00.000000,115015.1,115956.0,113871.1,115305.3
2025-08-01T16:00:00.000000,115305.3,115656.8,112660.0,113244.8
2025-08-02T00:00:00.000000,113244.8,114000.0,113145.0,113919.9
2025-08-02T08:00:00.000000,113920.0,113988.0,112769.2,112798.6
2025-08-02T16:00:00.000000,112798.6,113388.9,111910.0,112508.8
2025-08-03T00:00:00.000000,112508.8,113694.0,111850.0,113647.2
2025-08-03T08:00:00.000000,113647.2,114200.0,113492.5,113904.3
2025-08-03T16:00:00.000000,113904.3,114730.0,113727.8,114150.8
2025-08-04T00:00:00.000000,114150.9,114963.4,114053.8,114607.0
2025-08-04T08:00:00.000000,114607.0,115431.6,114070.0,114766.3
2025-08-04T16:00:00.000000,114766.4,115686.0,114580.4,115002.1
2025-08-05T00:00:00.000000,115002.1,115073.3,113650.0,113924.7
2025-08-05T08:00:00.000000,113924.7,115057.0,112582.4,112871.8
2025-08-05T16:00:00.000000,112871.7,114178.4,112755.1,114069.6
2025-08-06T00:00:00.000000,114069.6,114390.2,113304.5,114179.2
2025-08-06T08:00:00.000000,114179.2,115488.0,113520.0,115366.3
2025-08-06T16:00:00.000000,115366.2,115674.2,114732.8,114941.0
2025-08-07T00:00:00.000000,114941.0,115144.0,114211.4,114751.1
2025-08-07T08:00:00.000000,114751.2,116782.6,114750.0,116634.6
2025-08-07T16:00:00.000000,116634.6,117580.0,115555.2,117419.9
2025-08-08T00:00:00.000000,117419.9,117591.8,116342.0,116772.0
2025-08-08T08:00:00.000000,116772.0,117229.9,115850.0,116162.0
2025-08-08T16:00:00.000000,116162.1,116941.5,115949.9,116628.2
2025-08-09T00:00:00.000000,116628.2,116950.1,116304.0,116703.2
2025-08-09T08:00:00.000000,116703.3,117906.7,116600.0,116835.6
2025-08-09T16:00:00.000000,116835.5,117000.0,116350.0,116422.1
2025-08-10T00:00:00.000000,116422.1,118738.0,116413.2,117770.0
2025-08-10T08:00:00.000000,117770.0,119094.0,117568.9,118766.0
2025-08-10T16:00:00.000000,118766.0,119291.9,118010.0,119255.3
2025-08-11T00:00:00.000000,119255.3,122450.0,118950.0,121534.8
2025-08-11T08:00:00.000000,121534.9,121820.7,119345.0,120271.2
2025-08-11T16:00:00.000000,120271.2,120799.0,118050.0,118641.9
2025-08-12T00:00:00.000000,118641.8,119246.4,118377.2,118931.9
2025-08-12T08:00:00.000000,118931.9,119927.9,118154.3,119888.0
